idAnime,name,type,episodes,status,idStudios,studios,idGenres,genres,score,idRanking,ranked
169719,Nodame Cantabile Finale OVA,OVA,1,Finished Airing,abc1639,J.C.Staff,E266,"['Comedy', 'Romance']",7.55,155338,#1690
169830,Nijuu Mensou no Musume,TV,22,Finished Airing,abc1640,Bones,E267,"['Action', 'Adventure', 'Mystery']",7.55,155439,#1689
169941,Moyashimon,TV,11,Finished Airing,abc1641,Telecom Animation Film,E268,"['Comedy', 'Gourmet', 'Supernatural']",7.55,155540,#1688
170052,Mahou Sensei Negima!: Mou Hitotsu no Sekai,OVA,4,Finished Airing,abc1642,Shaft,E269,"['Action', 'Adventure', 'Supernatural', 'Ecchi']",7.55,155641,#1686
170163,Konjiki no Gash Bell!!,TV,150,Finished Airing,abc1643,Toei Animation,E270,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.55,155742,#1685
170274,Kidou Keisatsu Patlabor: New OVA,OVA,16,Finished Airing,abc1644,Sunrise,E271,"['Comedy', 'Sci-Fi']",7.55,155843,#1684
170385,Kami no Tou,TV,13,Finished Airing,abc1645,Telecom Animation Film,E272,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']",7.55,155944,#1682
170496,Kaitou Saint Tail,TV,43,Finished Airing,abc1646,TMS Entertainment,E273,"['Adventure', 'Romance']",7.55,156045,#1681
170607,K: Return of Kings,TV,13,Finished Airing,abc1647,GoHands,E274,"['Action', 'Fantasy']",7.55,156146,#1680
170718,Hataraku Saibou,TV,13,Finished Airing,abc1648,David Production,E275,[],7.55,156247,#1678
170829,Gugure! Kokkuri-san,TV,12,Finished Airing,abc1649,TMS Entertainment,E276,"['Comedy', 'Supernatural']",7.55,156348,#1677
170940,Garo Movie: Divine Flame,Movie,1,Finished Airing,abc1650,MAPPA,E277,"['Action', 'Fantasy']",7.55,156449,#1676
171051,Fairy Tail Movie 2: Dragon Cry,Movie,1,Finished Airing,abc1651,A-1 Pictures,E278,"['Action', 'Adventure', 'Fantasy']",7.55,156550,#1675
171162,Di Yi Xulie,ONA,16,Finished Airing,abc1652,Passion Paint Animation,E279,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",7.55,156651,#1673
171273,Da Wang Rao Ming,ONA,12,Finished Airing,abc1653,Big Firebird Culture,E280,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.55,156752,#1672
171384,Chuunibyou demo Koi ga Shitai! Ren,TV,12,Finished Airing,abc1654,Kyoto Animation,E281,"['Comedy', 'Romance']",7.55,156853,#1671
171495,Angel Beats! Specials,Special,2,Finished Airing,abc1655,P.A. Works,E282,"['Comedy', 'Supernatural']",7.55,156954,#1669
171606,Zhen Hun Jie,ONA,24,Finished Airing,abc1656,L²Studio,E283,"['Action', 'Supernatural']",7.55,157055,#1668
171717,Utawarerumono Specials,Special,6,Finished Airing,abc1657,OLM,E284,"['Action', 'Comedy', 'Drama', 'Fantasy']",7.55,157156,#1667
171828,UFO Robo Grendizer,TV,74,Finished Airing,abc1658,Toei Animation,E285,"['Action', 'Sci-Fi']",7.55,157257,#1666
171939,Totsukuni no Shoujo (2022),OVA,1,Finished Airing,abc1659,Wit Studio,E286,[],7.55,157358,#1664
172050,Shoukoku no Altair,TV,24,Finished Airing,abc1660,MAPPA,E287,"['Adventure', 'Drama', 'Fantasy']",7.55,157459,#1663
172161,Yuru Yuri,TV,12,Finished Airing,abc1661,Doga Kobo,E288,"['Award Winning', 'Comedy', 'Girls Love']",7.56,157560,#1662
172272,Yama no Susume Second Season,TV,24,Finished Airing,abc1662,8bit,F1,"['Adventure', 'Slice of Life']",7.56,157661,#1660
172383,Tamayura: More Aggressive,TV,12,Finished Airing,abc1663,TYO Animations,F2,[],7.56,157762,#1657
172494,Shin Tennis no Oujisama,TV,13,Finished Airing,abc1664,Production I.G,F3,[],7.54,157863,#1707
172605,Wakakusa Monogatari: Nan to Jo-sensei,TV,40,Finished Airing,abc1665,Nippon Animation,F4,"['Drama', 'Slice of Life']",7.54,157964,#1712
172716,"Yondemasu yo, Azazel-san. Z",TV,13,Finished Airing,abc1666,Production I.G,F5,"['Comedy', 'Supernatural']",7.54,158065,#1715
172827,Aikatsu! Movie,Movie,1,Finished Airing,abc1667,Sunrise,F6,[],7.54,158166,#1719
172938,Ginga Tetsudou 999 (Movie),Movie,1,Finished Airing,abc1668,Toei Animation,F7,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",7.54,158267,#1727
173049,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,TV,13,Finished Airing,abc1669,J.C.Staff,F8,"['Action', 'Adventure', 'Fantasy']",7.54,158368,#1725
173160,Hungry Heart: Wild Striker,TV,52,Finished Airing,abc1670,Nippon Animation,F9,"['Comedy', 'Slice of Life', 'Sports']",7.54,158469,#1731
173271,Demi-chan wa Kataritai,TV,12,Finished Airing,abc1671,A-1 Pictures,F10,"['Comedy', 'Fantasy']",7.53,158570,#1735
173382,Giant Killing,TV,26,Finished Airing,abc1672,Studio Deen,F11,"['Drama', 'Sports']",7.53,158671,#1740
173493,"Katekyou Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!",ONA,1,Finished Airing,abc1673,Artland,F12,[],7.53,158772,#1744
173604,Koukyuu no Karasu,TV,13,Finished Airing,abc1674,Bandai Namco Pictures,F13,"['Fantasy', 'Mystery']",7.53,158873,#1746
173715,Mitsudomoe: Oppai Ippai Mama Genki,Special,1,Finished Airing,abc1675,Bridge,F14,[],7.53,158974,#1750
173826,Mashiro no Oto,TV,12,Finished Airing,abc1676,Shin-Ei Animation,F15,[],7.53,159075,#1749
173937,Mahou Shoujo Lyrical Nanoha: Detonation,Movie,1,Finished Airing,abc1677,Seven Arcs Pictures,F16,"['Action', 'Comedy', 'Drama']",7.53,159176,#1748
174048,Kuroko no Basket: Baka ja Katenai no yo!,OVA,1,Finished Airing,abc1678,Production I.G,F17,[],7.53,159277,#1747
174159,Kizumonogatari: Koyomi Vamp,Movie,1,Finished Airing,abc1679,Shaft,F18,"['Action', 'Mystery', 'Supernatural']",7.53,159378,#1745
174270,Kanojo ga Koushaku-tei ni Itta Riyuu,TV,12,Finished Airing,abc1680,Typhoon Graphics,F19,"['Fantasy', 'Romance']",7.53,159479,#1743
174381,Inu x Boku SS: Miketsukami-kun Henka/Switch/Omamagoto,Special,1,Finished Airing,abc1681,David Production,F20,"['Comedy', 'Supernatural']",7.53,159580,#1742
174492,Hakumei no Tsubasa,ONA,7,Finished Airing,abc1682,Studio Colorido,F21,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.53,159681,#1741
174603,Fanren Xiu Xian Chuan: Yan Jia Bao Dazhan,ONA,4,Finished Airing,abc1683,Original Force,F22,"['Action', 'Adventure', 'Fantasy']",7.53,159782,#1739
174714,Drifters (OVA),OVA,2,Finished Airing,abc1684,Hoods Entertainment,F23,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.53,159883,#1738
174825,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,TV Special,1,Finished Airing,abc1685,Toei Animation,F24,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",7.53,159984,#1737
174936,Doraemon Movie 40: Nobita no Shin Kyouryuu,Movie,1,Finished Airing,abc1686,Shin-Ei Animation,F25,"['Adventure', 'Comedy', 'Sci-Fi']",7.53,160085,#1736
175047,Black Jack 21,TV,17,Finished Airing,abc1687,Tezuka Productions,F26,"['Action', 'Drama']",7.53,160186,#1734
175158,Amaama to Inazuma,TV,12,Finished Airing,abc1688,TMS Entertainment,F27,"['Gourmet', 'Slice of Life']",7.53,160287,#1733
175269,Jigoku Sensei Nube,TV,49,Finished Airing,abc1689,Toei Animation,F28,"['Adventure', 'Comedy', 'Horror', 'Romance', 'Supernatural']",7.54,160388,#1732
175380,Hinomaruzumou,TV,24,Finished Airing,abc1690,Gonzo,F29,[],7.54,160489,#1730
175491,Higashi no Eden Movie I: The King of Eden,Movie,1,Finished Airing,abc1691,Production I.G,F30,"['Mystery', 'Romance', 'Sci-Fi', 'Suspense']",7.54,160590,#1729
175602,Gokushufudou Part 2,ONA,5,Finished Airing,abc1692,J.C.Staff,F31,[],7.54,160691,#1728
175713,Gensoumaden Saiyuuki,TV,50,Finished Airing,abc1693,Pierrot,F32,"['Action', 'Adventure', 'Drama', 'Fantasy']",7.54,160792,#1726
175824,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,Movie,1,Finished Airing,abc1694,Shin-Ei Animation,F33,"['Adventure', 'Comedy', 'Fantasy']",7.54,160893,#1724
175935,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,Special,1,Finished Airing,abc1695,Bones,F34,"['Comedy', 'Sci-Fi']",7.54,160994,#1723
176046,Boku no Hero Academia the Movie 1: Futari no Hero,Movie,1,Finished Airing,abc1696,Bones,F35,[],7.54,161095,#1722
176157,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,Movie,1,Finished Airing,abc1697,Toei Animation,F36,[],7.54,161196,#1721
176268,Basilisk: Kouga Ninpou Chou,TV,24,Finished Airing,abc1698,Gonzo,F37,"['Action', 'Drama', 'Romance']",7.54,161297,#1720
176379,Afro Samurai Movie,Movie,1,Finished Airing,abc1699,Gonzo,F38,"['Action', 'Adventure']",7.54,161398,#1718
176490,Aa! Megami-sama! Sorezore no Tsubasa,TV,22,Finished Airing,abc1700,AIC,F39,"['Comedy', 'Romance', 'Supernatural']",7.54,161499,#1717
176601,Aa! Megami-sama! Movie,Movie,1,Finished Airing,abc1701,AIC,F40,"['Comedy', 'Romance', 'Supernatural']",7.54,161600,#1716
176712,Yamada-kun to 7-nin no Majo,TV,12,Finished Airing,abc1702,LIDENFILMS,F41,"['Comedy', 'Mystery', 'Romance', 'Supernatural']",7.54,161701,#1714
176823,Watashi ni Tenshi ga Maiorita! Precious Friends,Movie,1,Finished Airing,abc1703,Doga Kobo,F42,[],7.54,161802,#1713
176934,Uchuu Senkan Yamato,TV,26,Finished Airing,abc1704,Group TAC,F43,"['Action', 'Adventure', 'Award Winning', 'Drama', 'Sci-Fi']",7.54,161903,#1711
177045,To LOVE-Ru Darkness 2nd Specials,Special,2,Finished Airing,abc1705,Xebec,F44,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",7.54,162004,#1710
177156,Sora no Otoshimono: Tokeijikake no Angeloid,Movie,1,Finished Airing,abc1706,AIC ASTA,F45,"['Comedy', 'Fantasy', 'Romance', 'Sci-Fi', 'Ecchi']",7.54,162105,#1709
177267,Shounen Onmyouji,TV,26,Finished Airing,abc1707,Studio Deen,F46,"['Action', 'Fantasy']",7.54,162206,#1708
177378,Saki Achiga-hen: Episode of Side-A Specials,Special,4,Finished Airing,abc1708,Studio Gokumi,F47,[],7.53,162307,#1757
177489,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,Movie,1,Finished Airing,abc1709,Toei Animation,F48,[],7.53,162408,#1759
177600,So Ra No Wo To Specials,Special,2,Finished Airing,abc1710,A-1 Pictures,F49,"['Sci-Fi', 'Slice of Life']",7.53,162509,#1761
177711,To LOVE-Ru Darkness OVA,OVA,6,Finished Airing,abc1711,Xebec,F50,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",7.53,162610,#1766
177822,Tonari no Seki-kun,TV,21,Finished Airing,abc1712,Shin-Ei Animation,F51,[],7.53,162711,#1767
177933,Xiuluo Wu Shen,ONA,16,Finished Airing,abc1713,Original Force,F52,"['Action', 'Fantasy']",7.53,162812,#1770
178044,Wushen Zhuzai,ONA,496,Currently Airing,abc1714,Ruo Hong Culture,F53,"['Action', 'Drama', 'Fantasy']",7.52,162913,#1775
178155,Haikyuu!! Tokushuu! Haru-kou Volley ni Kaketa Seishun,OVA,1,Finished Airing,abc1715,Production I.G,F54,[],7.52,163014,#1784
178266,Durarara!!x2 Ten: Onoroke Chakapoko,Special,1,Finished Airing,abc1716,Shuka,F55,"['Action', 'Mystery', 'Supernatural']",7.52,163115,#1779
178377,Isshuukan Friends.,TV,12,Finished Airing,abc1717,Brain's Base,F56,[],7.52,163216,#1789
178488,Jijou wo Shiranai Tenkousei ga Guigui Kuru.,TV,13,Finished Airing,abc1718,Studio Signpost,F57,[],7.52,163317,#1791
178599,Kimagure Orange☆Road,TV,48,Finished Airing,abc1719,Pierrot,F58,"['Comedy', 'Drama', 'Romance']",7.52,163418,#1795
178710,"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?",TV,12,Currently Airing,abc1720,Brain's Base,F59,"['Action', 'Fantasy', 'Romance']",7.52,163519,#1797
178821,"Kuroshitsuji: Sono Shitsuji, Kougyou",Special,1,Finished Airing,abc1721,A-1 Pictures,F60,[],7.52,163620,#1796
178932,Mushoku Tensei II: Isekai Ittara Honki Dasu - Shugo Jutsushi Fitz,TV Special,1,Finished Airing,abc1722,Studio Bind,F61,"['Adventure', 'Drama', 'Fantasy', 'Ecchi']",7.52,163721,#1800
179043,Mitsudomoe,TV,13,Finished Airing,abc1723,Bridge,F62,[],7.52,163822,#1799
179154,Kemono Friends,TV,12,Finished Airing,abc1724,Yaoyorozu,F63,"['Adventure', 'Award Winning', 'Comedy', 'Fantasy']",7.52,163923,#1794
179265,Metropolis,Movie,1,Finished Airing,abc1725,Madhouse,F64,"['Adventure', 'Drama', 'Romance', 'Sci-Fi']",7.52,164024,#1798
179376,Karakai Jouzu no Takagi-san: Water Slide,OVA,1,Finished Airing,abc1726,Shin-Ei Animation,F65,[],7.52,164125,#1793
179487,Kagami no Kojou,Movie,1,Finished Airing,abc1727,A-1 Pictures,F66,"['Drama', 'Fantasy', 'Mystery']",7.52,164226,#1792
179598,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,TV,12,Finished Airing,abc1728,SILVER LINK.,F67,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.52,164327,#1790
179709,Irozuku Sekai no Ashita kara,TV,13,Finished Airing,abc1729,P.A. Works,F68,"['Drama', 'Fantasy', 'Romance']",7.52,164428,#1788
179820,Hidamari Sketch Specials,Special,2,Finished Airing,abc1730,Shaft,F69,[],7.52,164529,#1787
179931,Hataraku Saibou Black,TV,13,Finished Airing,abc1731,LIDENFILMS,F70,"['Action', 'Drama']",7.52,164630,#1786
180042,Hanhua Riji 2nd Season,ONA,12,Finished Airing,abc1732,L²Studio,F71,"['Comedy', 'Slice of Life', 'Supernatural']",7.52,164731,#1785
180153,Golgo 13 (TV),TV,50,Finished Airing,abc1733,The Answer Studio,F72,"['Action', 'Adventure', 'Drama', 'Suspense']",7.52,164832,#1783
180264,Girls & Panzer,TV,12,Finished Airing,abc1734,Actas,F73,[],7.52,164933,#1782
180375,Fugou Keiji: Balance:Unlimited,TV,11,Finished Airing,abc1735,CloverWorks,F74,[],7.52,165034,#1781
180486,Final Fantasy VII: Advent Children - Venice Film Festival Footage,Movie,1,Finished Airing,abc1736,Square Enix Visual Works,F75,"['Action', 'Drama', 'Fantasy', 'Sci-Fi']",7.52,165135,#1780
180597,Asobi Asobase: Cosplay Taikai/Otona no Watashi e,OVA,1,Finished Airing,abc1737,Lerche,F76,[],7.52,165236,#1777
180708,Cike Wu Liuqi Fanwai,ONA,4,Finished Airing,abc1738,add some,F77,"['Action', 'Comedy', 'Drama', 'Mystery', 'Romance']",7.52,165337,#1778
180819,Zhu Xian,ONA,26,Finished Airing,abc1739,Cloud Art,F78,"['Adventure', 'Fantasy']",7.52,165438,#1776
180930,Toriko,TV,147,Finished Airing,abc1740,Toei Animation,F79,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Gourmet']",7.52,165539,#1774
181041,Toaru Majutsu no Index II,TV,24,Finished Airing,abc1741,J.C.Staff,F80,"['Action', 'Fantasy', 'Sci-Fi']",7.52,165640,#1773
181152,Shoubushi Densetsu Tetsuya,TV,20,Finished Airing,abc1742,Toei Animation,F81,[],7.52,165741,#1772
181263,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,Movie,1,Finished Airing,abc1743,Studio Gokumi,F82,"['Drama', 'Fantasy']",7.53,165842,#1771
181374,Un-Go: Inga-ron,Movie,1,Finished Airing,abc1744,Bones,F83,"['Mystery', 'Supernatural']",7.53,165943,#1769
181485,Uchuu Patrol Luluco,TV,13,Finished Airing,abc1745,Trigger,F84,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",7.53,166044,#1768
181596,The Big O,TV,26,Finished Airing,abc1746,Sunrise,F85,"['Action', 'Mystery', 'Sci-Fi']",7.53,166145,#1765
181707,Tensei shitara Ken deshita,TV,12,Finished Airing,abc1747,C2C,F86,"['Action', 'Adventure', 'Fantasy']",7.53,166246,#1764
181818,Taiho Shichau zo (TV),TV,47,Finished Airing,abc1748,Studio Deen,F87,"['Action', 'Comedy']",7.53,166347,#1763
181929,Star☆Twinkle Precure,TV,49,Finished Airing,abc1749,Toei Animation,F88,"['Action', 'Fantasy']",7.53,166448,#1762
182040,So Ra No Wo To,TV,12,Finished Airing,abc1750,A-1 Pictures,F89,"['Sci-Fi', 'Slice of Life']",7.53,166549,#1760
182151,Shingeki no Kyojin: The Final Season Specials,Special,2,Finished Airing,abc1751,Studio Moriken,F90,[],7.53,166650,#1758
182262,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna - Manner Movie,Movie,1,Finished Airing,abc1752,Studio PuYUKAI,F91,[],7.53,166751,#1756
182373,Princess Principal: Crown Handler Movie 1,Movie,1,Finished Airing,abc1753,Actas,F92,"['Action', 'Mystery']",7.53,166852,#1755
182484,Kiniro Mosaic: Pretty Days,Movie,1,Finished Airing,abc1754,Studio Gokumi,F93,[],7.51,166953,#1807
182595,Oban Star-Racers,TV,26,Finished Airing,abc1755,HAL Film Maker,F94,"['Action', 'Adventure', 'Sci-Fi']",7.51,167054,#1809
182706,Persona 4 the Animation,TV,25,Finished Airing,abc1756,AIC ASTA,F95,"['Action', 'Mystery', 'Sci-Fi', 'Supernatural']",7.51,167155,#1811
182817,Ojiisan no Lamp,Movie,1,Finished Airing,abc1757,Telecom Animation Film,F96,[],7.51,167256,#1810
182928,Shiroi Suna no Aquatope,TV,24,Finished Airing,abc1758,P.A. Works,F97,[],7.51,167357,#1814
183039,Towa no Quon 4: Guren no Shoushin,Movie,1,Finished Airing,abc1759,Bones,F98,"['Action', 'Sci-Fi', 'Supernatural']",7.51,167458,#1818
183150,Utawarerumono: Futari no Hakuoro,TV,28,Finished Airing,abc1760,White Fox,F99,"['Action', 'Drama', 'Fantasy']",7.51,167559,#1821
183261,Yu☆Gi☆Oh! The Dark Side of Dimensions,Movie,1,Finished Airing,abc1761,Gallop,F100,[],7.51,167660,#1826
183372,Zombieland Saga,TV,12,Finished Airing,abc1762,MAPPA,F101,"['Award Winning', 'Comedy', 'Supernatural']",7.51,167761,#1827
183483,"Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma",Movie,1,Finished Airing,abc1763,Wit Studio,F102,"['Action', 'Supernatural']",7.51,167862,#1831
183594,Golden Kamuy 2nd Season OVA,OVA,3,Finished Airing,abc1764,Geno Studio,F103,"['Action', 'Adventure']",7.51,167963,#1834
183705,Huyao Xiao Hongniang: Wangquan Fugui,ONA,14,Finished Airing,abc1765,Haoliners Animation League,F104,"['Comedy', 'Romance', 'Supernatural']",7.51,168064,#1840
183816,Aa! Megami-sama! (TV) Specials,Special,3,Finished Airing,abc1766,AIC,F105,"['Comedy', 'Romance', 'Supernatural']",7.5,168165,#1843
183927,D-Frag!,TV,12,Finished Airing,abc1767,Brain's Base,F106,[],7.5,168266,#1848
184038,Fantastic Children,TV,26,Finished Airing,abc1768,Nippon Animation,F107,"['Adventure', 'Fantasy', 'Mystery', 'Romance', 'Sci-Fi', 'Suspense']",7.5,168367,#1850
184149,City Hunter: Goodbye My Sweetheart,TV Special,1,Finished Airing,abc1769,Sunrise,F108,"['Adventure', 'Comedy']",7.5,168468,#1847
184260,Densetsu no Yuusha no Densetsu,TV,24,Finished Airing,abc1770,Zexcs,F109,"['Action', 'Adventure', 'Fantasy']",7.5,168569,#1849
184371,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,Movie,1,Finished Airing,abc1771,Pierrot,F110,"['Action', 'Adventure', 'Fantasy']",7.5,168670,#1846
184482,Birdie Wing: Golf Girls' Story,TV,13,Finished Airing,abc1772,Bandai Namco Pictures,F111,[],7.5,168771,#1845
184593,Arslan Senki (TV): Fuujin Ranbu,TV,8,Finished Airing,abc1773,LIDENFILMS,F112,"['Action', 'Adventure', 'Drama', 'Fantasy']",7.5,168872,#1844
184704,Ike! Ina-chuu Takkyuu-bu,TV,26,Finished Airing,abc1774,Grouper Productions,F113,"['Comedy', 'Ecchi']",7.51,168973,#1842
184815,Hybrid Child,OVA,4,Finished Airing,abc1775,Studio Deen,F114,"['Boys Love', 'Drama', 'Sci-Fi']",7.51,169074,#1841
184926,Hoshi wo Ou Kodomo,Movie,1,Finished Airing,abc1776,CoMix Wave Films,F115,"['Adventure', 'Fantasy', 'Romance']",7.51,169175,#1839
185037,Hoozuki no Reitetsu 2nd Season OVA,OVA,3,Finished Airing,abc1777,PINE JAM,F116,"['Comedy', 'Fantasy']",7.51,169276,#1838
185148,Heroic Age,TV,26,Finished Airing,abc1778,Xebec,F117,"['Action', 'Sci-Fi']",7.51,169377,#1837
185259,Hello! Lady Lynn,TV,36,Finished Airing,abc1779,Toei Animation,F118,[],7.51,169478,#1836
185370,Hayate no Gotoku!,TV,52,Finished Airing,abc1780,SynergySP,F119,"['Action', 'Comedy', 'Romance']",7.51,169579,#1835
185481,Fushigi no Umi no Nadia,TV,39,Finished Airing,abc1781,Gainax,F120,"['Adventure', 'Comedy', 'Romance', 'Sci-Fi']",7.51,169680,#1833
185592,Casshern Sins,TV,24,Finished Airing,abc1782,Madhouse,F121,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",7.51,169781,#1830
185703,Fullmetal Alchemist: The Conqueror of Shamballa,Movie,1,Finished Airing,abc1783,Bones,F122,"['Action', 'Adventure', 'Award Winning', 'Drama', 'Fantasy']",7.51,169882,#1832
185814,Bakuten!!,TV,12,Finished Airing,abc1784,Zexcs,F123,[],7.51,169983,#1829
185925,Baka to Test to Shoukanjuu,TV,13,Finished Airing,abc1785,SILVER LINK.,F124,"['Comedy', 'Romance']",7.51,170084,#1828
186036,"Yondemasu yo, Azazel-san. (TV)",TV,13,Finished Airing,abc1786,Production I.G,F125,"['Comedy', 'Supernatural']",7.51,170185,#1825
186147,Yao Shen Ji 3rd Season,ONA,40,Finished Airing,abc1787,Ruo Hong Culture,F126,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.51,170286,#1824
186258,Xingchen Bian,ONA,12,Finished Airing,abc1788,Foch Films,F127,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.51,170387,#1823
186369,Voy@ger,ONA,1,Finished Airing,abc1789,CloverWorks,F128,[],7.51,170488,#1822
186480,Uchuu Senkan Yamato 2205: Aratanaru Tabidachi,OVA,8,Finished Airing,abc1790,Satelight,F129,"['Action', 'Drama', 'Sci-Fi']",7.51,170589,#1820
186591,Tsubasa Chronicle,TV,26,Finished Airing,abc1791,Bee Train,F130,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.51,170690,#1819
186702,To LOVE-Ru Darkness 2nd OVA,OVA,3,Finished Airing,abc1792,Xebec,F131,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",7.51,170791,#1817
186813,Tiger & Bunny 2 Part 2,ONA,12,Finished Airing,abc1793,Bandai Namco Pictures,F132,"['Action', 'Comedy', 'Mystery']",7.51,170892,#1816
186924,Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,Movie,1,Finished Airing,abc1794,Toei Animation,F133,[],7.51,170993,#1815
187035,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow - Manner Movie,Movie,1,Finished Airing,abc1795,Studio PuYUKAI,F134,[],7.51,171094,#1813
187146,Poputepipikku 2nd Season,TV,11,Finished Airing,abc1796,Kamikaze Douga,F135,[],7.51,171195,#1812
187257,NieR:Automata Ver1.1a,TV,12,Finished Airing,abc1797,A-1 Pictures,F136,"['Action', 'Fantasy', 'Sci-Fi']",7.51,171296,#1808
187368,R.O.D: The TV,TV,26,Finished Airing,abc1798,J.C.Staff,F137,"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi']",7.52,171397,#1806
187479,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,Movie,1,Finished Airing,abc1799,Toei Animation,F138,"['Action', 'Fantasy']",7.52,171498,#1805
187590,Overtake!,TV,12,Finished Airing,abc1800,TROYCA,F139,[],7.52,171599,#1804
187701,Meitantei Conan OVA 04: Conan to Kid to Crystal Mother,OVA,1,Finished Airing,abc1801,TMS Entertainment,F140,"['Adventure', 'Mystery']",7.5,171700,#1857
187812,Ningen Shikkaku: Director's Cut-ban,Movie,1,Finished Airing,abc1802,Madhouse,F141,[],7.5,171801,#1858
187923,Shion no Ou,TV,22,Finished Airing,abc1803,Studio Deen,F142,"['Drama', 'Mystery', 'Suspense']",7.5,171902,#1861
188034,Special A,TV,24,Finished Airing,abc1804,Gonzo,F143,"['Comedy', 'Romance']",7.5,172003,#1864
188145,Sugar Sugar Rune,TV,51,Finished Airing,abc1805,Pierrot,F144,"['Comedy', 'Drama', 'Fantasy']",7.49,172104,#1870
188256,Yawara!,TV,124,Finished Airing,abc1806,Madhouse,F145,"['Comedy', 'Romance', 'Sports']",7.49,172205,#1874
188367,Aa! Megami-sama! Sorezore no Tsubasa Specials,Special,2,Finished Airing,abc1807,AIC,F146,"['Comedy', 'Romance', 'Supernatural']",7.49,172306,#1877
188478,Bobobo-bo Bo-bobo,TV,76,Finished Airing,abc1808,Toei Animation,F147,"['Adventure', 'Comedy', 'Sci-Fi']",7.49,172407,#1881
188589,Charlotte: Tsuyoimono-tachi,Special,1,Finished Airing,abc1809,P.A. Works,F148,[],7.49,172508,#1882
188700,Futari-bun no Shoumei,ONA,1,Finished Airing,abc1810,Flat Studio,F149,[],7.49,172609,#1888
188811,Gintama: Monster Strike-hen,ONA,2,Finished Airing,abc1811,Bandai Namco Pictures,F150,"['Action', 'Comedy']",7.49,172710,#1889
188922,Initial D Battle Stage 3,OVA,1,Finished Airing,abc1812,SynergySP,F151,[],7.49,172811,#1895
189033,Love Live! Nijigasaki Gakuen School Idol Doukoukai,TV,13,Finished Airing,abc1813,Sunrise,F152,[],7.49,172912,#1900
189144,Ling Qi 2,TV,12,Finished Airing,abc1814,Haoliners Animation League,F153,"['Action', 'Boys Love', 'Comedy', 'Supernatural']",7.49,173013,#1899
189255,Kono Subarashii Sekai ni Bakuen wo!,TV,12,Finished Airing,abc1815,Drive,F154,"['Comedy', 'Fantasy']",7.49,173114,#1898
189366,Kidou Senkan Nadesico,TV,26,Finished Airing,abc1816,Xebec,F155,"['Action', 'Comedy', 'Romance', 'Sci-Fi']",7.49,173215,#1897
189477,Kaichou wa Maid-sama!: Omake da yo!,Special,1,Finished Airing,abc1817,J.C.Staff,F156,[],7.49,173316,#1896
189588,Heppoko Jikken Animation Excel♥Saga,TV,26,Finished Airing,abc1818,J.C.Staff,F157,"['Comedy', 'Sci-Fi']",7.49,173417,#1894
189699,Hellsing,TV,13,Finished Airing,abc1819,Gonzo,F158,"['Action', 'Horror', 'Supernatural']",7.49,173518,#1893
189810,Hello!! Kiniro Mosaic,TV,12,Finished Airing,abc1820,Studio Gokumi,F159,[],7.49,173619,#1892
